COFFEE WITH CREAM,BEIGE,A68966,166,137,102,33,0.264462809917355,0.525490196078431
COCOA CUPCAKE,BEIGE,967859,150,120,89,30,0.255230125523013,0.468627450980392
GOLDEN ECRU,BEIGE,D8C39F,216,195,159,38,0.422222222222222,0.735294117647059
DUSTY TRAIL,BEIGE,C9BBA3,201,187,163,38,0.26027397260274,0.713725490196078
SAND FOSSIL,BEIGE,DECFB3,222,207,179,39,0.394495412844037,0.786274509803922
SPICED VINEGAR,BEIGE,CDBA99,205,186,153,38,0.342105263157895,0.701960784313725
DISTANT VALLEY,BEIGE,C2B79A,194,183,154,44,0.246913580246914,0.682352941176471
DESERT CAMEL,BEIGE,C2AE88,194,174,136,39,0.322222222222222,0.647058823529412
ANTIQUITY,BEIGE,C1A87C,193,168,124,38,0.357512953367876,0.62156862745098
CANVAS SATCHEL,BEIGE,CCB88D,204,184,141,41,0.381818181818182,0.676470588235294
FOOTHILLS,BEIGE,E1CFA5,225,207,165,42,0.5,0.764705882352941
ASSATEAGUE SAND,BEIGE,E1D0B2,225,208,178,38,0.439252336448598,0.790196078431373
STATIC,BEIGE,D5D3C3,213,211,195,53,0.176470588235294,0.8
GAIA,BEIGE,D3BC9E,211,188,158,34,0.375886524822695,0.723529411764706
ALPACA WOOL,BEIGE,E4D5BC,228,213,188,38,0.425531914893617,0.815686274509804
WHEAT SHEAF,BEIGE,DFD4C4,223,212,196,36,0.296703296703297,0.82156862745098
HIDEAWAY,BEIGE,C8C0AA,200,192,170,44,0.214285714285714,0.725490196078431
TRUE KHAKI,BEIGE,B8AE98,184,174,152,41,0.183908045977012,0.658823529411765
ALDABRA,BEIGE,AAA492,170,164,146,45,0.123711340206186,0.619607843137255
RABBIT,BEIGE,C8AC89,200,172,137,33,0.364161849710983,0.66078431372549
KANGAROO,BEIGE,C4AD92,196,173,146,32,0.297619047619048,0.670588235294118
INTROSPECTIVE,BEIGE,6D6053,109,96,83,30,0.135416666666667,0.376470588235294
RAPID ROCK,BEIGE,A39281,163,146,129,30,0.155963302752294,0.572549019607843
GHOST SHIP,BEIGE,887B6E,136,123,110,30,0.105691056910569,0.482352941176471
CURLEW,BEIGE,766859,118,104,89,31,0.140096618357488,0.405882352941176
ROASTED CHESTNUT,BEIGE,9D8C7C,157,140,124,29,0.14410480349345,0.550980392156863
DELICATE WHITE,WHITE,F1F2EE,241,242,238,75,0.133333333333333,0.941176470588235
ARIA,WHITE,E3E4E2,227,228,226,90,0.0357142857142861,0.890196078431373
WILLOW SPRINGS,WHITE,E7E6E0,231,230,224,51,0.127272727272727,0.892156862745098
FOCUS,WHITE,E5E0D2,229,224,210,44,0.267605633802817,0.86078431372549
VANILLA MILKSHAKE,WHITE,F1ECE2,241,236,226,40,0.348837209302326,0.915686274509804
STONE QUARRY,WHITE,ECE4DC,236,228,220,30,0.296296296296296,0.894117647058824
ATRIUM WHITE,WHITE,F1EEE4,241,238,228,46,0.317073170731707,0.919607843137255
MOUNTAIN GRAY,WHITE,E8E3DB,232,227,219,37,0.220338983050847,0.884313725490196
OATMEAL,WHITE,E7E3D6,231,227,214,46,0.261538461538461,0.872549019607843
OFF WHITE,WHITE,E8E4D6,232,228,214,47,0.28125,0.874509803921569
ANTIQUE WHITE,WHITE,E1DACA,225,218,202,42,0.27710843373494,0.837254901960784
COMMERCIAL WHITE,WHITE,EDECE6,237,236,230,51,0.162790697674419,0.915686274509804
SILVERY MOON,WHITE,E6E5DC,230,229,220,54,0.166666666666667,0.882352941176471
PEARLS AND LACE,WHITE,EEE6DB,238,230,219,35,0.358490566037736,0.896078431372549
LINEN RUFFLE,GRAY,EFEBE3,239,235,227,40,0.272727272727273,0.913725490196078
FUZZY UNICORN,WHITE,EAE3DB,234,227,219,32,0.263157894736842,0.888235294117647
CREAM PUFF,WHITE,EEE9DC,238,233,220,43,0.346153846153846,0.898039215686275
WATER CHESTNUT,WHITE,E8E1D5,232,225,213,38,0.292307692307692,0.872549019607843
SUGAR SOAP,WHITE,EFE8DC,239,232,220,38,0.372549019607843,0.9
ONION POWDER,WHITE,ECE2D4,236,226,212,35,0.387096774193549,0.87843137254902
BONE WHITE,WHITE,E4D9C5,228,217,197,39,0.364705882352941,0.833333333333333
MOROCCO SAND,WHITE,ECE3CC,236,227,204,43,0.457142857142857,0.862745098039216
COLONIAL WHITE,WHITE,E9E5D7,233,229,215,47,0.290322580645161,0.87843137254902
SOUTHERN BREEZE,WHITE,E4DFD1,228,223,209,44,0.26027397260274,0.856862745098039
TOASTED ALMOND,WHITE,DACFBA,218,207,186,39,0.30188679245283,0.792156862745098
MILK PAINT,WHITE,EFE9D9,239,233,217,44,0.407407407407408,0.894117647058824
HEAVY CREAM,WHITE,E8DDC6,232,221,198,41,0.425,0.843137254901961
MOTHER OF PEARL,WHITE,F2EFE1,242,239,225,49,0.395348837209302,0.915686274509804
ADOBE WHITE,WHITE,F2ECD9,242,236,217,46,0.490196078431372,0.9
CHINA WHITE,WHITE,EAE6D9,234,230,217,46,0.288135593220339,0.884313725490196
NAVAJO WHITE,WHITE,E5DDC8,229,221,200,43,0.358024691358025,0.841176470588235
ENDURING ICE,WHITE,EBE8DB,235,232,219,49,0.285714285714285,0.890196078431373
FOSSIL STONE,WHITE,E3DDCC,227,221,204,44,0.291139240506329,0.845098039215686
WHITE ROCK,WHITE,EEE9D9,238,233,217,46,0.381818181818182,0.892156862745098
ABBEY WHITE,WHITE,EBE5D0,235,229,208,47,0.402985074626865,0.868627450980392
PRAIRIE WINDS,WHITE,E8E6D9,232,230,217,52,0.245901639344262,0.880392156862745
LITTLE LAMB,WHITE,EAE6D7,234,230,215,47,0.311475409836065,0.880392156862745
COMBED COTTON,WHITE,F4F0DE,244,240,222,49,0.500000000000001,0.913725490196079
LOTUS FLOWER,WHITE,F4F0DA,244,240,218,51,0.541666666666667,0.905882352941177
CANDLELIT BEIGE,WHITE,F1EDE0,241,237,224,46,0.377777777777778,0.911764705882353
ACCOLADE,WHITE,F1EEE2,241,238,226,48,0.348837209302326,0.915686274509804
SAIL CLOTH,WHITE,F0F0E0,240,240,224,60,0.347826086956522,0.909803921568627
CAKE BATTER,WHITE,F0EDDB,240,237,219,51,0.411764705882353,0.9
CLEAR YELLOW,WHITE,F1F1E6,241,241,230,60,0.282051282051282,0.923529411764706
SEAGULL,WHITE,E0DED8,224,222,216,45,0.114285714285714,0.862745098039216
PURITY,WHITE,EFE9DA,239,233,218,43,0.39622641509434,0.896078431372549
EDELWEISS,WHITE,EEE8D9,238,232,217,43,0.381818181818182,0.892156862745098
MACAROON CREAM,WHITE,EFEBDE,239,235,222,46,0.346938775510204,0.903921568627451
GARLIC CLOVE,WHITE,ECE9DD,236,233,221,48,0.283018867924528,0.896078431372549
LOTUS PETAL,WHITE,F2E9DC,242,233,220,35,0.458333333333333,0.905882352941177
THIN ICE,GRAY,D9DCDB,217,220,219,160,0.0410958904109592,0.856862745098039
FLAGSTONE,GRAY,ACADAD,172,173,173,180,0.00606060606060604,0.676470588235294
DOVER GRAY,GRAY,848585,132,133,133,180,0.00408163265306121,0.519607843137255
KNIGHT'S ARMOR,GRAY,5C5D5D,92,93,93,180,0.00540540540540539,0.362745098039216
BLACK MAGIC,GRAY,414040,65,64,64,0,0.0077519379844961,0.252941176470588
SILVER FEATHER,GRAY,EDEBE7,237,235,231,40,0.142857142857143,0.91764705882353
ARCTIC COTTON,GRAY,E6E3DF,230,227,223,34,0.12280701754386,0.888235294117647
COOL SLATE,GRAY,D0CCC5,208,204,197,38,0.104761904761905,0.794117647058824
GRAY MARBLE,GRAY,B9B4B1,185,180,177,23,0.0540540540540541,0.709803921568627
ANTIQUE SILVER,GRAY,918E8C,145,142,140,24,0.0222222222222221,0.558823529411765
GIBRALTAR GRAY,GRAY,6F6A68,111,106,104,17,0.0325581395348837,0.42156862745098
PHANTOM MIST,GRAY,4B4441,75,68,65,18,0.0714285714285715,0.274509803921569
FALL CHILL,GRAY,E1DDDB,225,221,219,20,0.090909090909091,0.870588235294118
BALANCED,GRAY,D7D2D1,215,210,209,10,0.0697674418604652,0.831372549019608
SILVER BELLS,GRAY,B8B4B6,184,180,182,330,0.0273972602739725,0.713725490196078
EQUILIBRIUM,GRAY,A49F9F,164,159,159,0,0.0267379679144386,0.633333333333333
SHINING ARMOR,GRAY,908B8E,144,139,142,324,0.0220264317180617,0.554901960784314
CRACKED SLATE,GRAY,69656A,105,101,106,288,0.0241545893719807,0.405882352941176
BLACKHEARTH,GRAY,49454B,73,69,75,280,0.0416666666666667,0.282352941176471
GO TO GRAY,GRAY,DCD8D7,220,216,215,12,0.0666666666666668,0.852941176470588
FREE REIGN,GRAY,D1CDCA,209,205,202,26,0.0707070707070707,0.805882352941177
HUSH,GRAY,C4BDBA,196,189,186,18,0.0781250000000002,0.749019607843137
SILVER SERVICE,GRAY,B2AAAA,178,170,170,0,0.0493827160493827,0.682352941176471
PEWTER MUG,GRAY,8B8283,139,130,131,353,0.0373443983402489,0.527450980392157
PHANTOM HUE,GRAY,645D5E,100,93,94,351,0.0362694300518135,0.37843137254902
BLACK ELEGANCE,GRAY,50484A,80,72,74,345,0.0526315789473684,0.298039215686275
DUSKY DAWN,GRAY,E5E1DE,229,225,222,26,0.11864406779661,0.884313725490196
ELUSION,GRAY,D2CFCC,210,207,204,30,0.0624999999999998,0.811764705882353
GRAY SHADOWS,GRAY,C2BDBA,194,189,186,23,0.0615384615384615,0.745098039215686
SLATE PEBBLE,GRAY,B4ADA9,180,173,169,22,0.0683229813664598,0.684313725490196
ELEPHANT GRAY,GRAY,8D847F,141,132,127,21,0.0578512396694215,0.525490196078431
OSWEGO TEA,GRAY,665D59,102,93,89,18,0.068062827225131,0.374509803921569
DARK GRANITE,GRAY,4F443F,79,68,63,19,0.112676056338028,0.27843137254902
GYPSUM,GRAY,EEEDE4,238,237,228,54,0.227272727272727,0.913725490196079
SHARK,GRAY,DFDCD5,223,220,213,42,0.135135135135135,0.854901960784314
EARLY EVENING,GRAY,CAC7BF,202,199,191,44,0.0940170940170939,0.770588235294118
MERCURIAL,GRAY,B6B0A9,182,176,169,32,0.0817610062893083,0.688235294117647
SO SUBLIME,GRAY,8B847C,139,132,124,32,0.0607287449392712,0.515686274509804
DECONSTRUCTION,GRAY,7B736B,123,115,107,30,0.0695652173913044,0.450980392156863
METROPOLIS,GRAY,61584F,97,88,79,30,0.102272727272727,0.345098039215686
GREYHOUND,GRAY,B2ACA2,178,172,162,38,0.0941176470588235,0.666666666666667
GRAY BY ME,GRAY,A1988B,161,152,139,35,0.104761904761905,0.588235294117647
ROLLER COASTER,GRAY,8C8578,140,133,120,39,0.0800000000000001,0.509803921568627
ARTILLERY,GRAY,746F67,116,111,103,37,0.0593607305936073,0.429411764705882
STONE'S THROW,GRAY,605C58,96,92,88,30,0.0434782608695652,0.36078431372549
TUNDRA FROST,GRAY,E1E1DB,225,225,219,60,0.090909090909091,0.870588235294118
TORNADO,GRAY,D1D3CF,209,211,207,90,0.0434782608695651,0.819607843137255
SOLITARY STATE,GRAY,C4C7C4,196,199,196,120,0.026086956521739,0.774509803921569
GRAY STONE,GRAY,B7B9B5,183,185,181,90,0.0277777777777777,0.717647058823529
PHOENIX FOSSIL,GRAY,8E908D,142,144,141,100,0.0133333333333333,0.558823529411765
ARMORY,GRAY,6A6B65,106,107,101,70,0.0288461538461539,0.407843137254902
LICORICE,GRAY,4E4F48,78,79,72,69,0.0463576158940398,0.296078431372549
PEGASUS,GRAY,E8E9E4,232,233,228,72,0.10204081632653,0.903921568627451
FOG,GRAY,D6D7D2,214,215,210,72,0.0588235294117648,0.833333333333333
SOLSTICE,GRAY,BABDB8,186,189,184,96,0.0364963503649636,0.731372549019608
STEPPING STONE,GRAY,A4A7A4,164,167,164,120,0.0167597765363128,0.649019607843137
DOWNPOUR,GRAY,898A86,137,138,134,75,0.0168067226890756,0.533333333333333
UP IN SMOKE,GRAY,6E706D,110,112,109,100,0.0135746606334842,0.433333333333333
ZOMBIE,GRAY,595A5C,89,90,92,220,0.0165745856353591,0.354901960784314
PACIFIC PEARL,GRAY,E8EAE6,232,234,230,90,0.0869565217391301,0.909803921568627
ELEMENTAL,GRAY,D0D3D3,208,211,211,180,0.0329670329670328,0.82156862745098
STARGAZER,GRAY,AFB4B6,175,180,182,197,0.0457516339869281,0.7
UFO,GRAY,989FA3,152,159,163,202,0.0564102564102564,0.617647058823529
IMPROBABLE,GRAY,6E7376,110,115,118,203,0.0350877192982456,0.447058823529412
GLAZED GRANITE,GRAY,5B5E61,91,94,97,210,0.0319148936170212,0.368627450980392
ONYX,GRAY,464544,70,69,68,30,0.0144927536231885,0.270588235294118
ICY BAY,GRAY,E0E5E2,224,229,226,144,0.0877192982456142,0.888235294117647
INVERNESS GRAY,GRAY,DCE3E2,220,227,226,171,0.111111111111111,0.876470588235294
TINSEL,GRAY,D2D9DB,210,217,219,193,0.111111111111111,0.841176470588235
GRAY FROST,GRAY,B8BFC2,184,191,194,198,0.0757575757575757,0.741176470588235
STEEPLE GRAY,GRAY,8E9598,142,149,152,198,0.0462962962962963,0.576470588235294
VOLCANIC ASH,GRAY,6F7678,111,118,120,193,0.0389610389610389,0.452941176470588
BLACK FOREST,GRAY,434B4F,67,75,79,200,0.0821917808219178,0.286274509803922
RADISSON,GRAY,E5E7E6,229,231,230,150,0.0399999999999998,0.901960784313726
SPRING THAW,GRAY,D9DCDD,217,220,221,195,0.0555555555555558,0.858823529411765
WHIRLWIND,GRAY,BEC0C2,190,192,194,210,0.0317460317460316,0.752941176470588
SILVER CHARM,GRAY,ADB0B4,173,176,180,214,0.0445859872611465,0.692156862745098
VICTORIAN PEWTER,GRAY,828388,130,131,136,230,0.0245901639344263,0.52156862745098
GRAY FLANNEL,GRAY,585960,88,89,96,233,0.0434782608695652,0.36078431372549
NAPOLEON,GRAY,404149,64,65,73,233,0.0656934306569343,0.268627450980392
 Acadia,Brown,35312C,53,49,44,33,0.0927835051546392,0.190196078431373
 Acapulco,Green,75AA94,117,170,148,155,0.237668161434978,0.562745098039216
 Aero Blue,Green,C0E8D5,192,232,213,152,0.465116279069767,0.831372549019608
 Affair,Violet,745085,116,80,133,281,0.248826291079812,0.417647058823529
 Afghan Tan,Yellow,905E26,144,94,38,32,0.582417582417582,0.356862745098039
 Air Force Blue,Blue,5D8AA8,93,138,168,204,0.301204819277108,0.511764705882353
 Akaroa,Yellow,BEB29A,190,178,154,40,0.216867469879518,0.674509803921569
 Alabaster,GRAY,F2F0E6,242,240,230,50,0.31578947368421,0.925490196078431
 Albescent White,Yellow,E1DACB,225,218,203,41,0.268292682926829,0.83921568627451
 Alert Tan,Orange,954E2C,149,78,44,19,0.544041450777202,0.37843137254902
 Alice Blue,Blue,F0F8FF,240,248,255,208,1,0.970588235294118
 Alizarin,Red,E32636,227,38,54,355,0.771428571428571,0.519607843137255
 Allports,Blue,1F6A7D,31,106,125,192,0.602564102564103,0.305882352941176
 Almond,Yellow,EED9C4,238,217,196,30,0.552631578947369,0.850980392156863
 Almond Frost,Brown,9A8678,154,134,120,25,0.144067796610169,0.537254901960784
 Alpine,Yellow,AD8A3B,173,138,59,42,0.491379310344828,0.454901960784314
 Alto,GRAY,CDC6C5,205,198,197,7,0.0740740740740741,0.788235294117647
 Aluminium,GRAY,848789,132,135,137,204,0.0207468879668049,0.527450980392157
 Amaranth,Red,E52B50,229,43,80,348,0.781512605042017,0.533333333333333
 Amazon,Green,387B54,56,123,84,145,0.374301675977654,0.350980392156863
 Amber,Yellow,FFBF00,255,191,0,45,1,0.5
 Americano,Brown,8A7D72,138,125,114,28,0.0952380952380952,0.494117647058824
 Amethyst,Violet,9966CC,153,102,204,270,0.5,0.6
 Amethyst Smoke,Violet,95879C,149,135,156,280,0.0958904109589042,0.570588235294118
 Amour,Violet,F5E6EA,245,230,234,344,0.428571428571429,0.931372549019608
 Amulet,Green,7D9D72,125,157,114,105,0.179916317991632,0.531372549019608
 Anakiwa,Blue,8CCEEA,140,206,234,198,0.691176470588235,0.733333333333333
 Antique Brass,Orange,6C461F,108,70,31,30,0.553956834532374,0.272549019607843
 Antique White,WHITE,FAEBD7,250,235,215,34,0.777777777777778,0.911764705882353
 Anzac,Yellow,C68E3F,198,142,63,35,0.542168674698795,0.511764705882353
 Apache,Yellow,D3A95C,211,169,92,39,0.57487922705314,0.594117647058824
 Apple,Green,66B348,102,179,72,103,0.426294820717131,0.492156862745098
 Apple Blossom,Red,A95249,169,82,73,6,0.396694214876033,0.474509803921569
 Apple Green,Green,DEEADC,222,234,220,111,0.25,0.890196078431373
 Apricot,Orange,FBCEB1,251,206,177,24,0.902439024390244,0.83921568627451
 Apricot White,Yellow,F7F0DB,247,240,219,45,0.636363636363637,0.913725490196078
 Aqua Haze,GRAY,D9DDD5,217,221,213,90,0.105263157894737,0.850980392156863
 Aqua Spring,Green,E8F3E8,232,243,232,120,0.314285714285714,0.931372549019608
 Aqua Squeeze,GRAY,DBE4DC,219,228,220,127,0.142857142857143,0.876470588235294
 Arapawa,Blue,274A5D,39,74,93,201,0.409090909090909,0.258823529411765
 Armadillo,GRAY,484A46,72,74,70,90,0.0277777777777778,0.282352941176471
 Army green,Green,4B5320,75,83,32,69,0.443478260869565,0.225490196078431
 Arrowtown,Yellow,827A67,130,122,103,42,0.11587982832618,0.456862745098039
 Arsenic,GRAY,3B444B,59,68,75,206,0.119402985074627,0.262745098039216
 Ash,Green,BEBAA7,190,186,167,50,0.150326797385621,0.7
 Asparagus,Green,7BA05B,123,160,91,92,0.274900398406375,0.492156862745098
 Astra,Yellow,EDD5A6,237,213,166,40,0.663551401869159,0.790196078431373
 Astral,Blue,376F89,55,111,137,199,0.427083333333333,0.376470588235294
 Astronaut,Blue,445172,68,81,114,223,0.252747252747253,0.356862745098039
 Astronaut Blue,Blue,214559,33,69,89,201,0.459016393442623,0.23921568627451
 Athens Grey,GRAY,DCDDDD,220,221,221,180,0.0144927536231884,0.864705882352941
 Aths Special,Yellow,D5CBB2,213,203,178,43,0.294117647058824,0.766666666666667
 Atlantis,Green,9CD03B,156,208,59,81,0.613168724279835,0.523529411764706
 Atoll,Green,2B797A,43,121,122,181,0.478787878787879,0.323529411764706
 Atomic,Blue,3D4B52,61,75,82,200,0.146853146853147,0.280392156862745
 Atomic Tangerine,Orange,FF9966,255,153,102,20,1,0.7
 Au Chico,Brown,9E6759,158,103,89,12,0.279352226720648,0.484313725490196
 Aubergine,Brown,372528,55,37,40,350,0.195652173913043,0.180392156862745
 Auburn,Brown,712F2C,113,47,44,3,0.439490445859873,0.307843137254902
 Australian Mint,Green,EFF8AA,239,248,170,67,0.847826086956522,0.819607843137255
 Avocado,Green,95986B,149,152,107,64,0.179282868525896,0.507843137254902
 Axolotl,Green,63775A,99,119,90,101,0.138755980861244,0.409803921568627
 Azalea,Red,F9C0C4,249,192,196,356,0.826086956521739,0.864705882352941
 Aztec,Green,293432,41,52,50,169,0.118279569892473,0.182352941176471
 Azure,Blue,F0FFFF,240,255,255,180,1,0.970588235294118
 Baby Blue,Blue,6FFFFF,111,255,255,180,1,0.717647058823529
 Bahama Blue,Blue,25597F,37,89,127,205,0.548780487804878,0.32156862745098
 Bahia,Green,A9C01C,169,192,28,68,0.745454545454545,0.431372549019608
 Baker's Chocolate,Brown,5C3317,92,51,23,24,0.6,0.225490196078431
 Bali Hai,Blue,849CA9,132,156,169,201,0.177033492822966,0.590196078431373
 Baltic Sea,GRAY,3C3D3E,60,61,62,210,0.0163934426229508,0.23921568627451
 Banana Mania,Yellow,FBE7B2,251,231,178,44,0.901234567901235,0.841176470588235
 Bandicoot,Green,878466,135,132,102,55,0.139240506329114,0.464705882352941
 Barberry,Green,D2C61F,210,198,31,56,0.742738589211618,0.472549019607843
 Barley Corn,Yellow,B6935C,182,147,92,37,0.38135593220339,0.537254901960784
 Barley White,Yellow,F7E5B7,247,229,183,43,0.8,0.843137254901961
 Barossa,Violet,452E39,69,46,57,331,0.2,0.225490196078431
 Bastille,Blue,2C2C32,44,44,50,240,0.0638297872340426,0.184313725490196
 Battleship Grey,GRAY,51574F,81,87,79,105,0.0481927710843373,0.325490196078431
 Bay Leaf,Green,7BB18D,123,177,141,140,0.257142857142857,0.588235294117647
 Bay Of Many,Blue,353E64,53,62,100,229,0.30718954248366,0.3
 Bazaar,Brown,8F7777,143,119,119,0,0.0967741935483871,0.513725490196078
 Beauty Bush,Red,EBB9B3,235,185,179,6,0.583333333333333,0.811764705882353
 Beaver,Brown,926F5B,146,111,91,22,0.232067510548523,0.464705882352941
 Beeswax,Yellow,E9D7AB,233,215,171,43,0.584905660377358,0.792156862745098
 Bermuda,Green,86D2C1,134,210,193,167,0.457831325301205,0.674509803921569
 Bermuda Grey,Blue,6F8C9F,111,140,159,204,0.2,0.529411764705882
 Beryl Green,Green,BCBFA8,188,191,168,68,0.152317880794702,0.703921568627451
 Bianca,Yellow,F4EFE0,244,239,224,45,0.476190476190477,0.91764705882353
 Big Stone,Blue,334046,51,64,70,199,0.15702479338843,0.237254901960784
 Bilbao,Green,3E8027,62,128,39,104,0.532934131736527,0.327450980392157
 Biloba Flower,Violet,AE99D2,174,153,210,262,0.387755102040816,0.711764705882353
 Birch,Yellow,3F3726,63,55,38,41,0.247524752475248,0.198039215686275
 Bird Flower,Green,D0C117,208,193,23,55,0.800865800865801,0.452941176470588
 Biscay,Blue,2F3C53,47,60,83,218,0.276923076923077,0.254901960784314
 Bismark,Blue,486C7A,72,108,122,197,0.257731958762887,0.380392156862745
 Bison Hide,Yellow,B5AC94,181,172,148,44,0.18232044198895,0.645098039215686
 Bisque,Brown,FFE4C4,255,228,196,33,1,0.884313725490196
 Bistre,Brown,3D2B1F,61,43,31,24,0.326086956521739,0.180392156862745
 Bitter,Green,88896C,136,137,108,62,0.118367346938776,0.480392156862745
 Bitter Lemon,Green,D2DB32,210,219,50,63,0.701244813278008,0.527450980392157
 Bittersweet,Orange,FE6F5E,254,111,94,6,0.987654320987654,0.682352941176471
 Bizarre,Orange,E7D2C8,231,210,200,19,0.392405063291139,0.845098039215686
 Black Bean,Green,232E26,35,46,38,136,0.135802469135802,0.158823529411765
 Black Forest,Green,2C3227,44,50,39,93,0.123595505617978,0.174509803921569
 Black Haze,GRAY,E0DED7,224,222,215,47,0.126760563380282,0.86078431372549
 Black Magic,Brown,332C22,51,44,34,35,0.2,0.166666666666667
 Black Marlin,Blue,383740,56,55,64,247,0.0756302521008403,0.233333333333333
 Black Pearl,Blue,1E272C,30,39,44,201,0.189189189189189,0.145098039215686
 Black Rock,Blue,2C2D3C,44,45,60,236,0.153846153846154,0.203921568627451
 Black Rose,Red,532934,83,41,52,344,0.338709677419355,0.243137254901961
 Black Russian,GRAY,24252B,36,37,43,231,0.0886075949367089,0.154901960784314
 Black Squeeze,GRAY,E5E6DF,229,230,223,69,0.12280701754386,0.888235294117647
 Black White,GRAY,E5E4DB,229,228,219,54,0.161290322580645,0.87843137254902
 Blackberry,Violet,43182F,67,24,47,328,0.472527472527473,0.17843137254902
 Blackcurrant,Violet,2E183B,46,24,59,278,0.421686746987952,0.162745098039216
 Blanc,Yellow,D9D0C1,217,208,193,38,0.24,0.803921568627451
 Blanched Almond,Brown,FFEBCD,255,235,205,36,1,0.901960784313726
 Bleach White,Yellow,EBE1CE,235,225,206,39,0.420289855072463,0.864705882352941
 Blizzard Blue,Blue,A3E3ED,163,227,237,188,0.672727272727273,0.784313725490196
 Blossom,Red,DFB1B6,223,177,182,353,0.418181818181818,0.784313725490196
 Blue,Blue,0000FF,0,0,255,240,1,0.5
 Blue Bayoux,Blue,62777E,98,119,126,195,0.125,0.43921568627451
 Blue Bell,Blue,9999CC,153,153,204,240,0.333333333333334,0.7
 Blue Chalk,Violet,E3D6E9,227,214,233,281,0.301587301587301,0.876470588235294
 Blue Charcoal,Blue,262B2F,38,43,47,207,0.105882352941177,0.166666666666667
 Blue Chill,Green,408F90,64,143,144,181,0.384615384615385,0.407843137254902
 Blue Diamond,Violet,4B2D72,75,45,114,266,0.433962264150943,0.311764705882353
 Blue Dianne,Green,35514F,53,81,79,176,0.208955223880597,0.262745098039216
 Blue Gem,Violet,4B3C8E,75,60,142,251,0.405940594059406,0.396078431372549
 Blue Haze,Violet,BDBACE,189,186,206,249,0.169491525423729,0.768627450980392
 Blue Lagoon,Green,00626F,0,98,111,187,1,0.217647058823529
 Blue Marguerite,Violet,6A5BB1,106,91,177,250,0.355371900826446,0.525490196078431
 Blue Romance,Green,D8F0D2,216,240,210,108,0.5,0.882352941176471
 Blue Smoke,Green,78857A,120,133,122,129,0.0513833992094862,0.496078431372549
 Blue Stone,Green,166461,22,100,97,178,0.639344262295082,0.23921568627451
 Blue Violet,Violet,8A2BE2,138,43,226,271,0.759336099585062,0.527450980392157
 Blue Whale,Blue,1E3442,30,52,66,203,0.375,0.188235294117647
 Blue Zodiac,Blue,3C4354,60,67,84,223,0.166666666666667,0.282352941176471
 Blumine,Blue,305C71,48,92,113,199,0.403726708074534,0.315686274509804
 Blush,Red,B55067,181,80,103,346,0.405622489959839,0.511764705882353
 Bokara Grey,GRAY,2A2725,42,39,37,24,0.0632911392405063,0.154901960784314
 Bole,Brown,79443B,121,68,59,9,0.344444444444444,0.352941176470588
 Bombay,GRAY,AEAEAD,174,174,173,60,0.00613496932515335,0.680392156862745
 Bon Jour,GRAY,DFD7D2,223,215,210,23,0.168831168831169,0.849019607843137
 Bondi Blue,Blue,0095B6,0,149,182,191,1,0.356862745098039
 Bone,Orange,DBC2AB,219,194,171,29,0.4,0.764705882352941
 Bordeaux,Red,4C1C24,76,28,36,350,0.461538461538462,0.203921568627451
 Bossanova,Violet,4C3D4E,76,61,78,293,0.122302158273381,0.272549019607843
 Boston Blue,Blue,438EAC,67,142,172,197,0.439330543933054,0.468627450980392
 Botticelli,Blue,92ACB4,146,172,180,194,0.184782608695652,0.63921568627451
 Bottle Green,Green,254636,37,70,54,151,0.308411214953271,0.209803921568627
 Boulder,GRAY,7C817C,124,129,124,120,0.0197628458498024,0.496078431372549
 Bouquet,Violet,A78199,167,129,153,322,0.177570093457944,0.580392156862745
 Bourbon,Orange,AF6C3E,175,108,62,24,0.476793248945148,0.464705882352941
 Bracken,Brown,5B3D27,91,61,39,25,0.4,0.254901960784314
 Brandy,Orange,DCB68A,220,182,138,32,0.539473684210526,0.701960784313725
 Brandy Punch,Orange,C07C40,192,124,64,28,0.503937007874016,0.501960784313726
 Brandy Rose,Red,B6857A,182,133,122,11,0.29126213592233,0.596078431372549
 Brass,Yellow,B5A642,181,166,66,52,0.465587044534413,0.484313725490196
 Breaker Bay,Green,517B78,81,123,120,176,0.205882352941177,0.4
 Brick Red,Red,C62D42,198,45,66,352,0.62962962962963,0.476470588235294
 Bridal Heath,Orange,F8EBDD,248,235,221,31,0.658536585365854,0.919607843137255
 Bridesmaid,Orange,FAE6DF,250,230,223,16,0.72972972972973,0.927450980392157
 Bright Green,Green,66FF00,102,255,0,96,1,0.5
 Bright Grey,GRAY,57595D,87,89,93,220,0.0333333333333333,0.352941176470588
 Bright Red,Red,922A31,146,42,49,356,0.553191489361702,0.368627450980392
 Bright Sun,Yellow,ECBD2C,236,189,44,45,0.834782608695652,0.549019607843137
 Bright Turquoise,Blue,08E8DE,8,232,222,177,0.933333333333333,0.470588235294118
 Brilliant Rose,Red,FF55A3,255,85,163,332,1,0.666666666666667
 Brink Pink,Red,FB607F,251,96,127,348,0.950920245398773,0.680392156862745
 British Racing Green,Green,422500,66,37,0,34,1,0.129411764705882
 Bronco,Brown,A79781,167,151,129,35,0.177570093457944,0.580392156862745
 Bronze,Brown,CD7F32,205,127,50,30,1,0.5
 Bronze Olive,Yellow,584C25,88,76,37,46,0.408,0.245098039215686
